"variable_id","membership","cluster","cluster_raw"
"protein_5303",0.999995235393646,10,10
"protein_5306",0.993198194313141,10,10
"protein_5307",0.909403659855609,10,10
"protein_5317",0.997499924017195,10,10
"protein_5321",0.999780631885622,10,10
"protein_5322",0.999999161755562,10,10
"protein_5324",0.999979046849364,10,10
"protein_5337",0.999847650773332,10,10
"protein_5346",0.999996839782657,10,10
"protein_5367",0.999999974955533,10,10
"protein_5379",0.999854930558119,10,10
"protein_5381",0.999999736685643,10,10
"protein_5383",0.999999829499944,10,10
"protein_5397",0.99999984813726,10,10
"protein_5398",0.992548573089921,10,10
"protein_5406",0.868328695791956,10,10
"protein_5419",0.999983635949324,10,10
"protein_5422",0.999579137111561,10,10
"protein_5423",0.979221468824231,10,10
"protein_5434",0.999940981992713,10,10
"protein_5436",0.997289525024174,10,10
"protein_5437",0.990545352423245,10,10
"protein_5460",0.996157287711912,10,10
"protein_5469",0.855127415533698,10,10
"protein_5472",0.911064458569421,10,10
"protein_5482",0.995993065536156,10,10
"protein_5485",0.999998940579786,10,10
"protein_5490",0.999999920469204,10,10
"protein_5492",0.999999958775492,10,10
"protein_5504",0.983944264598211,10,10
"protein_5512",0.986293037017499,10,10
"protein_5515",0.999517658351295,10,10
"protein_5520",0.991110288359588,10,10
"protein_5521",0.999999997233645,10,10
"protein_5531",0.850577313895276,10,10
"protein_5545",0.999846529032811,10,10
"protein_5555",0.990019051449184,10,10
"protein_5562",0.99999955672413,10,10
"protein_5567",0.99997666211019,10,10
"protein_5569",0.997863326220297,10,10
"protein_5573",0.999953700504723,10,10
"protein_5580",0.995834499240654,10,10
"protein_5595",0.999912449104619,10,10
"protein_5603",0.999998424797131,10,10
"protein_5620",0.994722819851391,10,10
"protein_5637",0.999150450299737,10,10
"protein_5644",0.996241704695005,10,10
"protein_5669",0.991190749451809,10,10
"protein_5674",0.999978980848183,10,10
"protein_5677",0.999999976637447,10,10
"protein_5679",0.993147607806839,10,10
"protein_5701",0.999999284306573,10,10
"protein_5706",0.999999963233552,10,10
"protein_5708",0.914112309248576,10,10
"protein_5721",0.999949962936069,10,10
"protein_5723",0.999999725999468,10,10
"protein_5725",0.99991639809256,10,10
"protein_5775",0.997885897738959,10,10
"protein_5798",0.997721104658093,10,10
"protein_5817",0.999958843320743,10,10
"protein_5825",0.999980475992867,10,10
"protein_5830",0.993080839850864,10,10
"protein_5836",0.919259074096682,10,10
"protein_5841",0.999053466674324,10,10
"protein_5844",0.881343945538111,10,10
"protein_5851",0.961857666597256,10,10
"protein_5852",0.999981648196094,10,10
"protein_5881",0.980947576872594,10,10
"protein_5887",0.999143697957661,10,10
"protein_5905",0.99999990123813,10,10
"protein_5925",0.962975519145825,10,10
"protein_5926",0.999706508802147,10,10
"protein_5938",0.923398340640346,10,10
"protein_5940",0.951853632761711,10,10
"protein_5942",0.970691846244804,10,10
"protein_5943",0.999003602324318,10,10
"protein_5946",0.9913702970491,10,10
"protein_5972",0.999999957139689,10,10
"protein_5988",0.99810489390805,10,10
"protein_5992",0.999546764714547,10,10
"protein_6000",0.986908876084329,10,10
"protein_6013",0.99315256590869,10,10
"protein_6028",0.999198738867383,10,10
"protein_6037",0.997148607829822,10,10
"protein_6038",0.886867629079063,10,10
"protein_6040",0.985682251642309,10,10
"protein_6041",0.999987685423913,10,10
"protein_6047",0.999999472027042,10,10
"protein_6082",0.993926551902594,10,10
"protein_6111",0.999899120712408,10,10
"protein_6114",0.999996814945308,10,10
"protein_6116",0.99999976645951,10,10
"protein_6159",0.999965337697913,10,10
"protein_6168",0.999999929660124,10,10
"protein_6172",0.999949359775525,10,10
"protein_6179",0.980940959482201,10,10
"protein_6180",0.999943371788197,10,10
"protein_6190",0.999996757327785,10,10
"protein_6207",0.854217343734641,10,10
"protein_6209",0.999873268436111,10,10
"protein_6212",0.99997710212737,10,10
"protein_6214",0.999977624027226,10,10
"protein_6227",0.99471781982685,10,10
"protein_6232",0.999997213515956,10,10
"protein_6246",0.99999994109259,10,10
"protein_6254",0.999999940661318,10,10
"protein_6307",0.997668345790787,10,10
"protein_6311",0.998269298795207,10,10
"protein_6335",0.99995883057311,10,10
"protein_6344",0.997208622705084,10,10
"protein_6346",0.994300903288164,10,10
"protein_6352",0.999999669478589,10,10
"protein_6368",0.998761723078969,10,10
"protein_6382",0.99999984101874,10,10
"protein_6387",0.925232619209577,10,10
"protein_6406",0.996497279144985,10,10
"protein_6420",0.973613578538027,10,10
"protein_6422",0.9999999874704,10,10
"protein_6425",0.999980492953213,10,10
"protein_6427",0.999422349538056,10,10
"protein_6436",0.999999952367013,10,10
"protein_6452",0.999811360974023,10,10
"protein_6473",0.999999455539552,10,10
"protein_6483",0.998834184610217,10,10
"protein_6486",0.999995995799695,10,10
"protein_6487",0.833810502991325,10,10
"protein_6517",0.999994011498191,10,10
"protein_6524",0.99423137919959,10,10
"protein_6530",0.963119315657789,10,10
"protein_6536",0.893771050968785,10,10
"protein_6537",0.84196532468784,10,10
"protein_6558",0.999416288598758,10,10
"protein_6565",0.887071101074061,10,10
"protein_6569",0.999999966507067,10,10
"protein_6570",0.999999700065723,10,10
"protein_6584",0.999998936512559,10,10
"protein_6586",0.837902461917742,10,10
"protein_6616",0.999999976547008,10,10
"protein_6618",0.999999698596138,10,10
"protein_6625",0.999997999623121,10,10
"protein_6629",0.969948289578479,10,10
"protein_6630",0.99999906229557,10,10
"protein_6638",0.999998459944154,10,10
"protein_6645",0.999966015564883,10,10
"protein_6646",0.999983627267297,10,10
"protein_6665",0.999999950055171,10,10
"protein_6684",0.982451707448246,10,10
"protein_6706",0.999998941015591,10,10
"protein_6735",0.999999872953514,10,10
"protein_6744",0.994276050033921,10,10
"protein_6754",0.948847629046498,10,10
"protein_6764",0.807881287359752,10,10
"protein_6771",0.999999899241368,10,10
"protein_6782",0.996931167327357,10,10
"protein_6796",0.999999693132089,10,10
"protein_6799",0.999914810416129,10,10
"protein_6836",0.884365225455215,10,10
"protein_6856",0.99999994868479,10,10
"protein_6857",0.999968012579106,10,10
"protein_6878",0.981643629421694,10,10
"protein_6879",0.999999989078434,10,10
"protein_6885",0.999978052852801,10,10
"protein_6906",0.999999672139499,10,10
"protein_6907",0.999996405127491,10,10
"protein_6919",0.992059005114648,10,10
"protein_6928",0.999990056753522,10,10
"protein_6939",0.999777198031691,10,10
"protein_6941",0.99999408457909,10,10
"protein_6948",0.999999861758027,10,10
"protein_6962",0.999742595418815,10,10
"protein_6979",0.904528708369644,10,10
"protein_6986",0.990668643972626,10,10
"protein_7029",0.999998647427517,10,10
"protein_7051",0.999562957267582,10,10
"protein_7056",0.999510088695486,10,10
"protein_7062",0.999999962716778,10,10
"protein_7088",0.949824738903608,10,10
"protein_7100",0.969235495777713,10,10
"protein_7110",0.999853652662528,10,10
"protein_7116",0.999485795210598,10,10
"protein_7117",0.999911434236676,10,10
"protein_7118",0.925151234872184,10,10
"protein_7136",0.994503711172326,10,10
"protein_7141",0.999997652814854,10,10
"protein_7147",0.991882346069282,10,10
"protein_7169",0.83304248150869,10,10
"protein_7178",0.942758317343482,10,10
"protein_7185",0.999999899628024,10,10
"protein_7187",0.989700393748586,10,10
"protein_7193",0.99215657934887,10,10
"protein_7235",0.997542780046272,10,10
"protein_7236",0.998931808048977,10,10
"protein_7240",0.837462630776693,10,10
"protein_7249",0.999301143290685,10,10
"protein_7260",0.994120075173515,10,10
"protein_7270",0.980681517302903,10,10
"protein_7278",0.979853055563155,10,10
"protein_7296",0.999999856700743,10,10
"protein_7298",0.971786406618769,10,10
"protein_7311",0.999993694979724,10,10
"protein_7331",0.999997903331797,10,10
"protein_7337",0.901284270562131,10,10
"protein_7356",0.999998031666592,10,10
"protein_7362",0.935606482773353,10,10
"protein_7364",0.998759026778603,10,10
"protein_7377",0.999997554402334,10,10
"protein_7386",0.999992919387677,10,10
"protein_7415",0.997588307117007,10,10
"protein_7418",0.998874103663186,10,10
"protein_7432",0.999999687131599,10,10
"protein_7435",0.989964881003165,10,10
"protein_7453",0.999990037622247,10,10
"protein_7464",0.999693479723578,10,10
"protein_7475",0.99931087531857,10,10
"protein_7479",0.999996863897598,10,10
"protein_7494",0.990978454455678,10,10
"protein_7495",0.986704510870343,10,10
"protein_7497",0.999977717962329,10,10
"protein_7509",0.999966711099101,10,10
"protein_7511",0.999997135291866,10,10
"protein_7517",0.999992978149065,10,10
"protein_7526",0.999999801609601,10,10
"protein_7528",0.999999618449146,10,10
"protein_7530",0.997043339137536,10,10
"protein_7547",0.997586194259813,10,10
"protein_7562",0.999999903450728,10,10
"protein_7571",0.999999541202199,10,10
"protein_7581",0.996048239222444,10,10
"protein_7609",0.999793234881198,10,10
"protein_7641",0.999983930543253,10,10
"protein_7642",0.999993276934459,10,10
"protein_7644",0.972508035284097,10,10
"protein_7648",0.999999298866656,10,10
"protein_7650",0.999999206164888,10,10
"protein_7663",0.99999997193024,10,10
"protein_7673",0.998375430533055,10,10
"protein_7680",0.998345912775991,10,10
"protein_7690",0.998069310664831,10,10
"protein_7695",0.999713810912464,10,10
"protein_7699",0.900309302078758,10,10
"protein_7708",0.999999968132038,10,10
"protein_7711",0.999946661528609,10,10
"protein_7712",0.923453105643174,10,10
"protein_7736",0.999950604672657,10,10
"protein_7753",0.953676727526121,10,10
"protein_7754",0.999998778521996,10,10
"protein_7756",0.999946626456485,10,10
"protein_7767",0.859460487128674,10,10
"protein_7770",0.96853193349776,10,10
"protein_7771",0.999998672995352,10,10
"protein_7785",0.994790745167911,10,10
"protein_7797",0.999980977360871,10,10
"protein_7805",0.999961131793787,10,10
"protein_7809",0.999247454017416,10,10
"protein_7817",0.999999996094986,10,10
"protein_7819",0.999774193319302,10,10
"protein_7831",0.999938103547014,10,10
"protein_7833",0.996242026693734,10,10
"protein_7850",0.9850823888641,10,10
"protein_7852",0.918698251738467,10,10
"protein_7864",0.914685426525705,10,10
"protein_7865",0.999999926274159,10,10
"protein_7871",0.997447740615502,10,10
"protein_7874",0.990249319291185,10,10
"protein_7881",0.999999831148194,10,10
"protein_7889",0.962005011696667,10,10
"protein_7890",0.999991435141677,10,10
"protein_7908",0.999999801744133,10,10
"protein_7909",0.999999776095499,10,10
"protein_7924",0.98923412643874,10,10
"protein_7928",0.99982081373666,10,10
"protein_7940",0.990860698698497,10,10
"protein_7941",0.996976433940077,10,10
"protein_7962",0.870956122060015,10,10
"protein_7969",0.905338783189209,10,10
"protein_7972",0.935895148755989,10,10
"protein_7975",0.955498826716699,10,10
"protein_7978",0.999998986762046,10,10
"protein_7998",0.820611697633787,10,10
"protein_8001",0.99999999947808,10,10
"protein_8034",0.999993571300722,10,10
"protein_8050",0.999999736609202,10,10
"protein_8066",0.999999939045694,10,10
"protein_8068",0.858578834687624,10,10
"protein_8070",0.999962043518433,10,10
"protein_8074",0.999999726447022,10,10
"protein_8083",0.99999483637037,10,10
"protein_8104",0.98825761182692,10,10
"protein_8121",0.990715479305291,10,10
"protein_8132",0.97008806683851,10,10
"protein_8133",0.997010225570206,10,10
"protein_8153",0.99999995855297,10,10
"protein_8172",0.999931516797954,10,10
"protein_8174",0.976235929006196,10,10
"protein_8177",0.999806807282736,10,10
"protein_8185",0.999467517838309,10,10
"protein_8190",0.999700518797027,10,10
"protein_8193",0.999954651929229,10,10
"protein_8195",0.999999968367183,10,10
"protein_8197",0.999768929900538,10,10
"protein_8202",0.925019534979243,10,10
"protein_8210",0.999997518708184,10,10
"protein_8211",0.950239806305438,10,10
"protein_8213",0.999233525626823,10,10
"protein_8242",0.999986208780933,10,10
"protein_8247",0.999588128191812,10,10
"protein_8258",0.983899428122746,10,10
"protein_8269",0.999997062461135,10,10
"protein_8295",0.995603484582612,10,10
"protein_8300",0.997769378590071,10,10
"protein_8309",0.966061298387082,10,10
"protein_8318",0.946953294943751,10,10
"protein_8326",0.989327160595047,10,10
"protein_8339",0.986081757020244,10,10
"protein_8348",0.931160276254891,10,10
"protein_8364",0.999998404100524,10,10
"protein_8370",0.96106757262845,10,10
"protein_8372",0.999975929200414,10,10
"protein_8373",0.946046053406283,10,10
"protein_8376",0.999966240514984,10,10
"protein_8393",0.974472257854664,10,10
"protein_8394",0.924641084087093,10,10
"protein_8451",0.999999845192115,10,10
"protein_8468",0.999994897188324,10,10
"protein_38",0.963035942853738,11,11
"protein_45",0.805570916015602,11,11
"protein_76",0.999475059368784,11,11
"protein_119",0.983175162267577,11,11
"protein_126",0.996316452685683,11,11
"protein_161",0.969073469343608,11,11
"protein_218",0.983287614495258,11,11
"protein_223",0.937442626355831,11,11
"protein_233",0.93538145228064,11,11
"protein_276",0.991505839429357,11,11
"protein_314",0.998127803372334,11,11
"protein_380",0.99154620938435,11,11
"protein_423",0.985465197279216,11,11
"protein_463",0.985968774006021,11,11
"protein_473",0.985183746419468,11,11
"protein_489",0.927524021579364,11,11
"protein_495",0.870897118282802,11,11
"protein_576",0.869134099038189,11,11
"protein_594",0.950091946188613,11,11
"protein_596",0.999620812509125,11,11
"protein_628",0.828116703294115,11,11
"protein_773",0.822010566707633,11,11
"protein_871",0.862922856762824,11,11
"protein_885",0.999814860835202,11,11
"protein_987",0.852698099800938,11,11
"protein_1082",0.849119253370528,11,11
"protein_1083",0.842925381209942,11,11
"protein_1179",0.992086729033868,11,11
"protein_1180",0.994286055935667,11,11
"protein_1203",0.883946087358043,11,11
"protein_1284",0.893630616307269,11,11
"protein_1285",0.954589534083914,11,11
"protein_1315",0.988133796393072,11,11
"protein_1316",0.948380782150872,11,11
"protein_1323",0.968182293101229,11,11
"protein_1329",0.996300384251709,11,11
"protein_1377",0.924663261039936,11,11
"protein_1389",0.934976679691953,11,11
"protein_1430",0.855226659522938,11,11
"protein_1600",0.970887140405994,11,11
"protein_1650",0.996727176895159,11,11
"protein_1675",0.919448214881433,11,11
"protein_1751",0.824886583512956,11,11
"protein_1910",0.916093187573775,11,11
"protein_2000",0.838346656211082,11,11
"protein_2060",0.989802665568572,11,11
"protein_2090",0.863854547529645,11,11
"protein_2106",0.839356660148541,11,11
"protein_2141",0.988320418514147,11,11
"protein_2200",0.890273688760981,11,11
"protein_2340",0.970267047665406,11,11
"protein_2362",0.869032044340372,11,11
"protein_2432",0.960166188034403,11,11
"protein_2455",0.841183928849981,11,11
"protein_2470",0.955487962264788,11,11
"protein_2501",0.998621693962017,11,11
"protein_2536",0.945095084282656,11,11
"protein_2618",0.882044809266083,11,11
"protein_2645",0.994366508463594,11,11
"protein_2780",0.831687764131195,11,11
"protein_2875",0.829210736437601,11,11
"protein_2878",0.864505243344062,11,11
"protein_2959",0.976682236071924,11,11
"protein_2985",0.823758355614579,11,11
"protein_3045",0.823964288015377,11,11
"protein_3052",0.917439634826104,11,11
"protein_3123",0.981079774569421,11,11
"protein_3129",0.969097660785282,11,11
"protein_3217",0.988145946680144,11,11
"protein_3245",0.915748673520358,11,11
"protein_3272",0.862087010995125,11,11
"protein_3317",0.997805714968547,11,11
"protein_3318",0.989325552406524,11,11
"protein_3582",0.894510527376726,11,11
"protein_3595",0.92647846789963,11,11
"protein_3603",0.948352379680249,11,11
"protein_3604",0.999387429384946,11,11
"protein_3612",0.991990439256785,11,11
"protein_3693",0.93017844344822,11,11
"protein_3702",0.987481912886687,11,11
"protein_3736",0.947722953065985,11,11
"protein_3782",0.924981901452863,11,11
"protein_3842",0.921519140659021,11,11
"protein_3888",0.976261898441762,11,11
"protein_3920",0.944364118089163,11,11
"protein_3926",0.966934068031006,11,11
"protein_4000",0.896287048336588,11,11
"protein_4119",0.95867174920885,11,11
"protein_4152",0.933032999041081,11,11
"protein_4178",0.88540776247163,11,11
"protein_4180",0.833739595200332,11,11
"protein_4270",0.986725688163653,11,11
"protein_4287",0.893654466016169,11,11
"protein_4294",0.999704142181959,11,11
"protein_4311",0.804172256049368,11,11
"protein_4326",0.951500274616714,11,11
"protein_4360",0.903305642074251,11,11
"protein_4393",0.933632013710003,11,11
"protein_4400",0.92577968646859,11,11
"protein_4469",0.994603561649098,11,11
"protein_4518",0.82484372031436,11,11
"protein_4531",0.977549549606955,11,11
"protein_4537",0.974993891548381,11,11
"protein_4542",0.855248642535556,11,11
"protein_4575",0.916126313838135,11,11
"protein_4694",0.99415795765005,11,11
"protein_4714",0.995250338094403,11,11
"protein_4747",0.988495896089666,11,11
"protein_4788",0.934040174835993,11,11
"protein_4865",0.842854967200094,11,11
"protein_4963",0.999268761483639,11,11
"protein_5012",0.824263358131713,11,11
"protein_5037",0.972587694016092,11,11
"protein_5056",0.923728924985133,11,11
"protein_5075",0.806934552565829,11,11
"protein_5086",0.998895106412482,11,11
"protein_5111",0.949294173797776,11,11
"protein_5182",0.903116718210104,11,11
"protein_5188",0.973381659425515,11,11
"protein_5266",0.891540957236693,11,11
"protein_5289",0.929181064461959,11,11
"protein_5300",0.92109489904363,11,11
"protein_5305",0.979392956472066,11,11
"protein_5319",0.989390078506318,11,11
"protein_5380",0.935764709193901,11,11
"protein_5431",0.989281314295066,11,11
"protein_5486",0.839506374434005,11,11
"protein_5503",0.862346768773205,11,11
"protein_5530",0.856836594962433,11,11
"protein_5539",0.99868029830355,11,11
"protein_5631",0.994669513666106,11,11
"protein_5666",0.996992768612588,11,11
"protein_5683",0.837265410322054,11,11
"protein_5736",0.995920921532544,11,11
"protein_5772",0.992503800457112,11,11
"protein_5785",0.849857372021335,11,11
"protein_5802",0.851312241705026,11,11
"protein_5838",0.948992801694337,11,11
"protein_5860",0.971974315089483,11,11
"protein_5868",0.994785347648272,11,11
"protein_5869",0.964171027942592,11,11
"protein_5883",0.959500241483813,11,11
"protein_5927",0.926241662694446,11,11
"protein_5933",0.978758271021395,11,11
"protein_6045",0.980130974798807,11,11
"protein_6063",0.96436837991622,11,11
"protein_6117",0.999750375357692,11,11
"protein_6137",0.944209759023396,11,11
"protein_6176",0.905669585565198,11,11
"protein_6240",0.928045664823085,11,11
"protein_6266",0.866755085699258,11,11
"protein_6285",0.978652350657865,11,11
"protein_6372",0.983258626198856,11,11
"protein_6424",0.853787366532456,11,11
"protein_6580",0.995021074931142,11,11
"protein_6600",0.861765446140439,11,11
"protein_6604",0.994889214211804,11,11
"protein_6660",0.98402997971964,11,11
"protein_6681",0.998397319514538,11,11
"protein_6739",0.995285288945584,11,11
"protein_6761",0.947288835269175,11,11
"protein_6816",0.88120828779732,11,11
"protein_6895",0.958195398415297,11,11
"protein_6898",0.860301768513473,11,11
"protein_6901",0.946135733736141,11,11
"protein_6957",0.963956443247566,11,11
"protein_7004",0.862130248322547,11,11
"protein_7068",0.996370481827831,11,11
"protein_7106",0.969243662507232,11,11
"protein_7153",0.87785426067204,11,11
"protein_7245",0.99476812321131,11,11
"protein_7272",0.857904052770901,11,11
"protein_7313",0.901771502291539,11,11
"protein_7361",0.84010388716568,11,11
"protein_7368",0.987643418171275,11,11
"protein_7380",0.954847973479304,11,11
"protein_7381",0.924565186098915,11,11
"protein_7420",0.867489649491208,11,11
"protein_7445",0.925675678919986,11,11
"protein_7520",0.989353555280789,11,11
"protein_7722",0.999330314696266,11,11
"protein_7772",0.999386253016745,11,11
"protein_7775",0.976212058000187,11,11
"protein_7787",0.998837209818673,11,11
"protein_7832",0.976507485322319,11,11
"protein_7862",0.944584176855634,11,11
"protein_7880",0.814293219953354,11,11
"protein_7964",0.946163104980914,11,11
"protein_8029",0.981401147356881,11,11
"protein_8081",0.966197825733358,11,11
"protein_8107",0.938854207011292,11,11
"protein_8134",0.946162317737869,11,11
"protein_8260",0.905205864063468,11,11
"protein_8270",0.839428866953181,11,11
"protein_8302",0.993233058180413,11,11
"protein_8327",0.923214308350216,11,11
"protein_8336",0.995833090101024,11,11
"protein_8361",0.814207692355478,11,11
"protein_8397",0.839969848082095,11,11
"protein_8400",0.90708330559727,11,11
"protein_8453",0.988538176971738,11,11
"protein_2",0.999977986551602,12,12
"protein_18",0.919059633147456,12,12
"protein_26",0.983820628515823,12,12
"protein_48",0.999863664529111,12,12
"protein_49",0.916666466383815,12,12
"protein_61",0.999915024187173,12,12
"protein_85",0.804025051911491,12,12
"protein_90",0.990964093008147,12,12
"protein_94",0.892280554685889,12,12
"protein_96",0.998477038553504,12,12
"protein_98",0.996722562975656,12,12
"protein_100",0.973148448043699,12,12
"protein_185",0.998636120761921,12,12
"protein_191",0.978311643069937,12,12
"protein_214",0.999323521601437,12,12
"protein_229",0.977974007498543,12,12
"protein_247",0.955544478722437,12,12
"protein_263",0.918111046024789,12,12
"protein_272",0.954393060488384,12,12
"protein_286",0.869377573997874,12,12
"protein_330",0.99635958182781,12,12
"protein_332",0.981568894415651,12,12
"protein_344",0.999954543520567,12,12
"protein_400",0.935316655672558,12,12
"protein_480",0.997085387026184,12,12
"protein_496",0.998079325505137,12,12
"protein_519",0.861726631699629,12,12
"protein_522",0.997530746919576,12,12
"protein_613",0.909502679034837,12,12
"protein_623",0.987836164130214,12,12
"protein_630",0.904568116042321,12,12
"protein_635",0.999110379548383,12,12
"protein_638",0.9998842452131,12,12
"protein_656",0.999544936904979,12,12
"protein_657",0.999684665597194,12,12
"protein_668",0.99895293677679,12,12
"protein_675",0.982709973511392,12,12
"protein_704",0.874491192067931,12,12
"protein_756",0.958450989237304,12,12
"protein_771",0.999911791363151,12,12
"protein_784",0.990526580858523,12,12
"protein_815",0.941292695939946,12,12
"protein_816",0.861183625617937,12,12
"protein_836",0.980530524382188,12,12
"protein_847",0.800934431583905,12,12
"protein_870",0.999198974087626,12,12
"protein_891",0.981467535632936,12,12
"protein_898",0.998274767996878,12,12
"protein_912",0.992987703737505,12,12
"protein_922",0.999682660083713,12,12
"protein_937",0.848998576428545,12,12
"protein_952",0.947996987446363,12,12
"protein_955",0.98193319305543,12,12
"protein_961",0.990624241001576,12,12
"protein_967",0.837375601863421,12,12
"protein_981",0.976426568422788,12,12
"protein_985",0.931165444162337,12,12
"protein_997",0.921328573141615,12,12
"protein_1007",0.999878462313158,12,12
"protein_1016",0.976898760864728,12,12
"protein_1023",0.95606881351711,12,12
"protein_1043",0.999334724878786,12,12
"protein_1068",0.965491472886152,12,12
"protein_1096",0.922212782946428,12,12
"protein_1111",0.994787278632115,12,12
"protein_1140",0.995633145365689,12,12
"protein_1151",0.993775491714187,12,12
"protein_1159",0.99979423160606,12,12
"protein_1214",0.937065469006959,12,12
"protein_1219",0.988675475652464,12,12
"protein_1255",0.995878830897768,12,12
"protein_1339",0.999266785757723,12,12
"protein_1343",0.914950496232699,12,12
"protein_1352",0.999906174310602,12,12
"protein_1370",0.989365482890471,12,12
"protein_1371",0.892376427977422,12,12
"protein_1383",0.999173457812342,12,12
"protein_1401",0.999991949800134,12,12
"protein_1422",0.981831093742365,12,12
"protein_1424",0.99741100041127,12,12
"protein_1460",0.909049488026435,12,12
"protein_1465",0.846691358507129,12,12
"protein_1469",0.990506752764639,12,12
"protein_1491",0.999648663088503,12,12
"protein_1532",0.990913767426403,12,12
"protein_1551",0.842281136556361,12,12
"protein_1587",0.896873012606207,12,12
"protein_1613",0.909858477604092,12,12
"protein_1626",0.990175964816578,12,12
"protein_1668",0.99915437575556,12,12
"protein_1691",0.999956227052243,12,12
"protein_1700",0.827796456440615,12,12
"protein_1701",0.998943046593956,12,12
"protein_1787",0.992746342373652,12,12
"protein_1794",0.824812539092891,12,12
"protein_1800",0.884558594459388,12,12
"protein_1834",0.999971458972008,12,12
"protein_1860",0.892039138489349,12,12
"protein_1864",0.998464048443975,12,12
"protein_1878",0.978277464962159,12,12
"protein_1882",0.995669204302537,12,12
"protein_1907",0.996547762945276,12,12
"protein_1912",0.937194429005913,12,12
"protein_1957",0.942966105020222,12,12
"protein_1961",0.86826905149036,12,12
"protein_1980",0.938314771670801,12,12
"protein_1982",0.983557266514446,12,12
"protein_2006",0.983066379020597,12,12
"protein_2008",0.991235026950333,12,12
"protein_2095",0.985460407464977,12,12
"protein_2125",0.821945755098634,12,12
"protein_2204",0.99884768742079,12,12
"protein_2228",0.99813387825446,12,12
"protein_2233",0.998827616971302,12,12
"protein_2277",0.917976832022484,12,12
"protein_2304",0.991396559153521,12,12
"protein_2306",0.970923506992074,12,12
"protein_2311",0.981779245058132,12,12
"protein_2312",0.906746378465241,12,12
"protein_2317",0.882177387380846,12,12
"protein_2318",0.995533704710644,12,12
"protein_2326",0.817530781383459,12,12
"protein_2330",0.999993415929942,12,12
"protein_2336",0.999996959581656,12,12
"protein_2337",0.996888945461535,12,12
"protein_2345",0.999086415218104,12,12
"protein_2357",0.991882056863846,12,12
"protein_2378",0.999998136827387,12,12
"protein_2384",0.993420454259064,12,12
"protein_2389",0.921631917397875,12,12
"protein_2406",0.999449388522745,12,12
"protein_2413",0.86914974924117,12,12
"protein_2422",0.999892409852192,12,12
"protein_2431",0.871627128917285,12,12
"protein_2443",0.993706322648469,12,12
"protein_2451",0.980690913725654,12,12
"protein_2502",0.854942417921976,12,12
"protein_2530",0.98324854851973,12,12
"protein_2550",0.989003975942899,12,12
"protein_2567",0.987620649531441,12,12
"protein_2589",0.999335392105702,12,12
"protein_2604",0.829007077699586,12,12
"protein_2653",0.995303010197179,12,12
"protein_2677",0.928359277513049,12,12
"protein_2680",0.976594436126474,12,12
"protein_2708",0.988526144221776,12,12
"protein_2735",0.99658091451982,12,12
"protein_2751",0.828064578891785,12,12
"protein_2757",0.999491907534917,12,12
"protein_2766",0.863121281513783,12,12
"protein_2779",0.969946071681589,12,12
"protein_2824",0.993556353741636,12,12
"protein_2832",0.927161172381988,12,12
"protein_2865",0.982113212953193,12,12
"protein_2897",0.886051528495121,12,12
"protein_2916",0.999988788644581,12,12
"protein_2917",0.924218317158474,12,12
"protein_2933",0.999996480925545,12,12
"protein_2934",0.953332153470631,12,12
"protein_2938",0.973878518432871,12,12
"protein_2944",0.913541308837639,12,12
"protein_2960",0.875513474259557,12,12
"protein_3000",0.8424037451925,12,12
"protein_3025",0.989854232008947,12,12
"protein_3142",0.989373867999865,12,12
"protein_3159",0.99992984082997,12,12
"protein_3180",0.996608542803674,12,12
"protein_3190",0.972587763276027,12,12
"protein_3212",0.973767932591065,12,12
"protein_3214",0.998613886612538,12,12
"protein_3237",0.975879630459143,12,12
"protein_3252",0.995735091784137,12,12
"protein_3255",0.991269523020557,12,12
"protein_3262",0.850750586182364,12,12
"protein_3269",0.930575896021405,12,12
"protein_3279",0.999683314980554,12,12
"protein_3295",0.928478643499146,12,12
"protein_3319",0.956966264767929,12,12
"protein_3361",0.836631816603783,12,12
"protein_3406",0.972935244581155,12,12
"protein_3443",0.82481784987936,12,12
"protein_3466",0.808605524991042,12,12
"protein_3549",0.944276553652588,12,12
"protein_3651",0.999568902974328,12,12
"protein_3724",0.983810544312322,12,12
"protein_3743",0.999724749467493,12,12
"protein_3745",0.99864067095801,12,12
"protein_3803",0.978531778344616,12,12
"protein_3820",0.882898153894577,12,12
"protein_3884",0.995743555882726,12,12
"protein_3911",0.99673659780326,12,12
"protein_3925",0.96535356410068,12,12
"protein_3958",0.999585743946121,12,12
"protein_3962",0.99346662209991,12,12
"protein_3977",0.999475908549901,12,12
"protein_4011",0.826055804902895,12,12
"protein_4015",0.999571075780851,12,12
"protein_4020",0.9989641452638,12,12
"protein_4048",0.993147236609212,12,12
"protein_4049",0.970656486471355,12,12
"protein_4051",0.999545301894829,12,12
"protein_4063",0.998009356112631,12,12
"protein_4084",0.895516423866577,12,12
"protein_4115",0.93213752877911,12,12
"protein_4120",0.999978252276025,12,12
"protein_4131",0.892704583643668,12,12
"protein_4195",0.9984669341046,12,12
"protein_4197",0.98954319882825,12,12
"protein_4208",0.991053943171149,12,12
"protein_4212",0.997720561813856,12,12
"protein_4254",0.999979757572344,12,12
"protein_4261",0.99882467816561,12,12
"protein_4266",0.945467942961464,12,12
"protein_4286",0.993730001112167,12,12
"protein_4289",0.885466022301517,12,12
